stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
2595194,SE0254,"Rua Jacarandá, 567",,-19.89431155,-44.09465253,,,0,,,0,
2595195,VA0183,"Av. Belgas, 204",,-19.87791731,-44.14155297,,,0,,,0,
2595196,EL0212,"Avenida Pio XII, 2",,-19.92417511,-44.03274823,,,0,,,0,
2595197,EL0217,"Rua Verão, s/n (L. O. 234)",,-19.92513918,-44.02399869,,,0,,,0,
2595198,SE0216,"Rua Miguel de Souza Arruda, 62 (L. O. Cemitério Bom Jesus)",,-19.91084868,-44.07810235,,,0,,,0,
2595199,RI0139,"Rua Monsenhor Messias, 427",,-19.96199938,-44.05592948,,,0,,,0,
2595200,NA0100,"Rua Monsenhor Guedes, s/n (L. O. 354)",,-19.86000227,-44.02251306,,,0,,,0,
2595201,NA0103,"Rua Orlando Lima Melo, 327",,-19.84174524,-44.01936258,,,0,,,0,
2595202,IN0137,"Avenida Babita Camargos, 357 (Pç dos Trabalhadores), Jardim Industrial",,-19.96308254,-44.02672872,,,0,,,0,
2595203,RI0124,"Avenida Marte, 948 (Residencial Pedras do Riacho)",,-19.97191901,-44.05636678,,,0,,,0,
2595204,IN0175,"Rua Montevidéu, 124",,-19.97266356,-44.02863,,,0,,,0,
2595205,NA0108,"Rua Maria Bitencourt, 39, Tijuca",,-19.8598994,-44.01879317,,,0,,,0,
2595206,IN0152,"Rua Dorinato Lima, 379",,-19.96341612,-44.03340592,,,0,,,0,
2595207,RI0158,"Avenida Francisco Firmo de Matos, 405",,-19.95529008,-44.05709461,,,0,,,0,
2595208,RI0157,"Avenida Francisco Firmo de Matos, 3470",,-19.95359711,-44.05493052,,,0,,,0,
2595209,SE0213,"Rua José Antônio Tomaz Filho, 510",,-19.9278555,-44.09607947,,,0,,,0,
2595210,IN0163,"Rua Coronel José Domingos Baeta, 1330",,-19.9745921,-44.04370765,,,0,,,0,
2595211,IN0146,"Rua Monsenhor Messias, 657",,-19.96401622,-44.05571088,,,0,,,0,
2595212,VA0158,"Estrada Vereador Jose Ferreira (LMG-808), 55 - km 6.3 (Point das Frutas)",,-19.8582616,-44.12909003,,,0,,,0,
2595214,IN0157,"Rua Manjericão, 1065",,-19.97310433,-44.05276311,,,0,,,0,
2595215,PE0108,"Rua Benzol, 276",,-19.92809695,-44.11577145,,,0,,,0,
2595216,PE0107,"Avenida Durval Alves de Faria, 2525",,-19.92397893,-44.11638632,,,0,,,0,
2595217,SE0267,"Rua Olhos D Água, 328",,-19.92168086,-44.10411492,,,0,,,0,
2595218,RI0134,"Rua Corcovado, 642, Monte Castelo",,-19.94418144,-44.06715723,,,0,,,0,
2595219,RI0130,"Rua Marte, 477 (Colégio Sto Agostinho)",,-19.96238715,-44.05810094,,,0,,,0,
2595220,RI0141,"Rodovia Fernão Dias (BR-381), s/n - km 481.2 (L. O. Carrefour), Jardim Riacho das Pedras",,-19.95896977,-44.06238894,,,0,,,0,
2595221,RI0128,"Rua Marte, 743",,-19.96503412,-44.05866563,,,0,,,0,
2595222,RE0123,"Avenida Geraldo Rocha, 205 (L. O. nº 800) (L. O. AETHRA)",,-19.87088009,-44.03205149,,,0,,,0,
2595223,SE0207,"Praça Silviano Brandão, 21 (Caixa EF)",,-19.91286041,-44.08424886,,,0,,,0,
2595224,SE0233,"Rua do Registro, s/n (L. O 288)",,-19.91110124,-44.09012835,,,0,,,0,
2595227,SE0204,"Avenida Padre Joaquim Martins, 470 (E. M. Walter Lopes)",,-19.90038612,-44.08203747,,,0,,,0,
2595228,PE0110,"Rua Ipiranga, 64",,-19.93059929,-44.11157634,,,0,,,0,
2595229,IN0160,"Rua Monsenhor Horta, 143",,-19.95430018,-44.00863825,,,0,,,0,
2595230,SE0243,"Rua Natal Veronez, 689",,-19.91430682,-44.0691711,,,0,,,0,
2595231,SE0225,"Rua Francisco D Ávila, 72",,-19.90135191,-44.07593402,,,0,,,0,
2595232,IN0162,"Rua Antônio Gonçalves Neto, s/n (PRF)",,-19.95448322,-44.02441269,,,0,,,0,
2595233,SE0231,"Rua Felisbino Pinto Monteiro, s/n (L. O. 1349)",,-19.89438594,-44.0913122,,,0,,,0,
2595234,RE0129,"BR-040, s/n, KM 526.5 (L. O. CEASA)",,-19.89433677,-44.05025614,,,0,,,0,
2595235,VA0159,"Estrada Vereador Jose Ferreira (LMG-808), s/n - km 6.1",,-19.86035156,-44.1254991,,,0,,,0,
2595236,IN0150,"Rua Japurá, 691",,-19.96634946,-44.04294545,,,0,,,0,
2595237,PE0136,"Rua Refinária Duque de Caxias, 370",,-19.93029083,-44.11563969,,,0,,,0,
2595239,VA0174,"R. Retiro das Esmeraldas, 993, Retiro",,-19.83584439,-44.15267274,,,0,,,0,
2595240,NA0104,"Rua João Menezes Soares, 141",,-19.8380423,-44.02206741,,,0,,,0,
2595241,RI0154,"Rua Rio Elba, s/n (L. O. 410)",,-19.95633093,-44.0607896,,,0,,,0,
2595242,RI0155,"Rua Rio Solimões, 387 (Depósito Rio Paranaguá)",,-19.95180985,-44.05897073,,,0,,,0,
2595243,RE0131,"Alameda dos Sabiás, 206",,-19.88182219,-44.04021836,,,0,,,0,
2595244,EL0216,"R. Cardeal Arcoverde, 165",,-19.93105795,-44.03527378,,,0,,,0,
2595245,SE0209,"Via Manoel Jacinto Coelho Júnior, 905 (CD Supervarejista)",,-19.89558407,-44.06600385,,,0,,,0,
2595246,SE0206,"Avenida Padre Joaquim Martins, próximo 1443",,-19.89106239,-44.0860564,,,0,,,0,
2595247,PE0115,"Rua Barra Feliz, 470",,-19.92815169,-44.12501023,,,0,,,0,
2595248,SE0240,"Rua João Bôsco Martins, 118",,-19.91728874,-44.07191666,,,0,,,0,
2595249,RE0124,"Avenida Antônio José da Rocha, s/n (L. O. 398)",,-19.88520661,-44.03104238,,,0,,,0,
2595250,VA0150,"Rua Via Principal 2, 2006",,-19.8248452,-44.15684852,,,0,,,0,
2595251,VA0149,"Rua Via Principal 1, s/n (Praça do Coreto)",,-19.830066,-44.1477517,,,0,,,0,
2595252,RI0183,"Rua Rio Mantiqueira, S/N",,-19.95266467,-44.0626076,,,0,,,0,
2595253,RI0148,"Rua Dona Judith de Morais e Barros, 45",,-19.97426334,-44.0609888,,,0,,,0,
2595254,PE0120,"Avenida Irmã Benigna Vitina de Jesus, 30",,-19.92087341,-44.10883604,,,0,,,0,
2595255,VA0171,"Rua Retiro dos Padres, s/n (L. O. 322)",,-19.83670587,-44.14483968,,,0,,,0,
2595256,EL0186,"Via Expressa Francisco Cleuton Lopes, 3001 (CNR)",,-19.92425713,-44.04535085,,,0,,,0,
2595257,EL0184,"Via Expressa Francisco Cleuton Lopes, 106, Beatriz",,-19.92553961,-44.06494196,,,0,,,0,
2595258,RE0130,"Rua Alameda dos Rouxinóis, s/n (L. O. 285)",,-19.88391185,-44.04006874,,,0,,,0,
2595260,NA0098,"Rua Maria Aparecida, 163",,-19.84112481,-44.03210213,,,0,,,0,
2595261,IN0135,"Avenida Coronel Benjamim Guimarães, 1538",,-19.97112125,-44.03089233,,,0,,,0,
2595262,NA0093,"Rua Lúcia Muniz, 236",,-19.84153811,-44.02579358,,,0,,,0,
2595263,EL0183,"Rua Américo Santiago Piacenza, s/n",,-19.94495169,-44.07482565,,,0,,,0,
2595265,EL0179,"Rua Marechal Costa e Silva, 149 (Sentido Cidade Industrial)",,-19.94180584,-44.0284522,,,0,,,0,
2595266,RI0119,"Rua Geremias Alves, 236",,-19.97420699,-44.0590998,,,0,,,0,
2595268,RI0121,"Rua Wilma de Andrade, 297",,-19.97626618,-44.06282362,,,0,,,0,
2595269,RI0122,"Rua Rio Paraopeba, 239",,-19.95106047,-44.04501047,,,0,,,0,
2595270,RI0123,"Rua Wilma de Andrade, 51",,-19.97422644,-44.06213587,,,0,,,0,
2595271,SE0210,"Via Vereador Joaquim Costa, 246 (ALIMENTA)",,-19.89308908,-44.05968982,,,0,,,0,
2595272,RI0125,"Rua Maria Olinta, 251",,-19.95278094,-44.03854194,,,0,,,0,
2595273,IN0133,"Avenida Coronel Benjamim Guimarães, 1041",,-19.97367025,-44.03339184,,,0,,,0,
2595274,IN0134,"Avenida Coronel Benjamim Guimarães, 1285",,-19.97203396,-44.03179925,,,0,,,0,
2595275,NA0092,Rua Primeiro de Maio,,-19.84000456,-44.03003687,,,0,,,0,
2595276,RI0126,"Avenida Régulus, 240",,-19.96969748,-44.05794885,,,0,,,0,
2595277,NA0094,"Rua Lúcia Muniz, 456, Nacional",,-19.84258644,-44.02413953,,,0,,,0,
2595278,SE0211,"Rua Joaquim José, 1214",,-19.92607832,-44.08223617,,,0,,,0,
2595279,NA0095,"Rua Lúcia Muniz, 455",,-19.84237088,-44.02432297,,,0,,,0,
2595280,RI0127,"Rua Marte, 1122",,-19.96833559,-44.06034875,,,0,,,0,
2595281,IN0136,"Avenida Coronel Benjamin Guimaraes, 700",,-19.97095639,-44.03093199,,,0,,,0,
2595282,SE0212,"Rua Joaquim José, 2134",,-19.92968965,-44.08290423,,,0,,,0,
2595283,VA0178,"Avenida Colibris, 799",,-19.87435816,-44.14027691,,,0,,,0,
2595284,RI0131,"Rua Marte, 478 (L. O. Colégio Sto Agostinho",,-19.96244817,-44.05826314,,,0,,,0,
2595285,EL0180,"Rua Manoel Pereira Mendes, 333 (CD Cofermeta)",,-19.9369519,-44.07716044,,,0,,,0,
2595286,NA0096,"Rua Quintino Bocaiúva, 142",,-19.85075691,-44.02644095,,,0,,,0,
2595287,EL0181,"Rua Manoel Pereira Mendes, s/n",,-19.93492689,-44.07835401,,,0,,,0,
2595288,SE0214,"Rua José Antônio Tomaz Filho, 531",,-19.92886161,-44.09717649,,,0,,,0,
2595289,SE0215,"Avenida Virgínia Graciosi Pacelli, s/n (L.O. 491), Arcádia, a",,-19.91031239,-44.07704951,,,0,,,0,
2595290,RI0132,"Rua Plutão, 72",,-19.95892456,-44.05658337,,,0,,,0,
2595291,IN0138,"Rua Monsenhor Joao Rodrigues Guimaráes, 119",,-19.96536774,-44.02664395,,,0,,,0,
2595292,RI0133,"Rua Rio Mantiqueira, 194",,-19.95031475,-44.06281084,,,0,,,0,
2595294,RI0136,"Rua Padre José Maria de Man, 1783",,-19.94804057,-44.07220231,,,0,,,0,
2595297,RE0121,"Avenida Geraldo Rocha, s/n (L. O. 544), Chácara Cotia",,-19.86803868,-44.03257663,,,0,,,0,
2595299,RE0122,"Avenida Geraldo Rocha, 546",,-19.86785704,-44.03243326,,,0,,,0,
2595300,RE0125,"Avenida Geraldo Rocha, s/n (L. O. 200)",,-19.87380399,-44.02707359,,,0,,,0,
2595301,RE0126,"BR-040, s/n - km 526.8",,-19.89697264,-44.05011861,,,0,,,0,
2595302,RE0127,"BR-040, s/n - Km 527.2 (Hotel Ibis)",,-19.90068532,-44.04993887,,,0,,,0,
2595303,SE0217,"Rua Maria de Lourdes Frias, 73",,-19.88925547,-44.08371804,,,0,,,0,
2595304,SE0218,"Rua Adutora Várzea das Flores, s/n, L.O 220, Fonte Grande",,-19.93249095,-44.09036214,,,0,,,0,
2595305,NA0099,"Rua Felipe dos Santos, 114",,-19.84888842,-44.02243479,,,0,,,0,
2595306,SE0219,"Rua Adutora Várzea das Flores, s/n (SMB), próximo 220, Santo Antônio",,-19.93242356,-44.09073584,,,0,,,0,
2595307,IN0139,"Rua Tiradentes, 2245 (Center Tiradentes) (Agibank)",,-19.96943841,-44.0358252,,,0,,,0,
2595308,SE0220,"Rua Adutora Várzea das Flores, 422",,-19.92978888,-44.09593241,,,0,,,0,
2595309,SE0221,"Rua Adutora Várzea das Flores, s/n",,-19.92986567,-44.09596476,,,0,,,0,
2595310,SE0222,"Rua Passos, 28",,-19.92692921,-44.09645425,,,0,,,0,
2595311,RE0128,"BR-040, s/n - Km 525,7",,-19.88696769,-44.05044116,,,0,,,0,
2595312,RI0137,Estação Rio Nilo - Plataforma C (Sentido Metrô / Cidade Industrial),,-19.95773155,-44.06119499,,,0,,,1,
2595313,,"Rua Alfa, 48",,-19.97034658,-44.05859624,,,0,,,0,
2595314,IN0141,"Rua Japurá, 286",,-19.96481875,-44.0398439,,,0,,,0,
2595315,EL0187,"Avenida Helena de Vasconcelos Costa, 2427 (Ambev)",,-19.91016303,-44.04898134,,,0,,,0,
2595316,EL0188,"BR-040, s/n - Km 528.6 (Posto Shell)",,-19.90859933,-44.04520357,,,0,,,0,
2595317,IN0142,"Rua Manjericão, 543",,-19.97389011,-44.04624235,,,0,,,0,
2595319,IN0143,"Rua Bartolomeu Bueno, 171",,-19.96879223,-44.05300051,,,0,,,0,
2595320,IN0218,"Rua Paes Leme, 22",,-19.96566747,-44.05288503,,,0,,,0,
2595321,EL0189,"BR-040, s/n - Km 530.5",,-19.92131977,-44.03437829,,,0,,,0,
2595322,NA0150,"Avenida João Soares, s/n (L. O. 307)",,-19.83471279,-44.02441889,,,0,,,0,
2595323,,"Avenida João Soares, 1299",,-19.83404465,-44.02526246,,,0,,,0,
2595324,RI0140,"Avenida Centauro, 233",,-19.96140025,-44.06377695,,,0,,,0,
2595325,SE0253,"Rua Jacarandá, s/n (L. O. 169)",,-19.89418638,-44.09442922,,,0,,,0,
2595326,RI0142,"Rua Rio Mantiqueira, 351",,-19.94861963,-44.06282474,,,0,,,0,
2595327,RE0135,"Rua Alvimar Carneiro, 1095",,-19.89470431,-44.02266937,,,0,,,0,
2595328,EL0191,"Via Expressa Francisco Cleuton Lopes, 1685",,-19.93058133,-44.04066771,,,0,,,0,
2595329,IN0147,"Rua Tiradentes, 2956",,-19.96724483,-44.02897223,,,0,,,0,
2595330,EL0192,"Avenida Teleférico, 386",,-19.93286513,-44.02959105,,,0,,,0,
2595331,RI0143,"Rua Rio Xingu, 1179, Riacho das Pedras",,-19.95430529,-44.05027508,,,0,,,0,
2595332,EL0193,"Avenida Teleférico, 608",,-19.93476158,-44.0288279,,,0,,,0,
2595333,EL0196,"Rua Gurupi, 167",,-19.92240727,-44.05609426,,,0,,,0,
2595334,EL0195,"Via Expressa Francisco Cleuton Lopes, 1138",,-19.93233495,-44.03620995,,,0,,,0,
2595335,EL0245,"Rua Gurupi, 25",,-19.92435617,-44.05563084,,,0,,,0,
2595336,RI0144,"Rua Rio Xingu, 746",,-19.95202225,-44.04789943,,,0,,,0,
2595337,EL0197,"Via Expressa Francisco Cleuton Lopes, s/n (Metrô)",,-19.93746378,-44.02978465,,,0,,,0,
2595338,EL0200,"Rua Tapijara, 1041",,-19.93174686,-44.04907596,,,0,,,0,
2595339,IN0153,"Rua Lafaiete, 172",,-19.9647971,-44.03173415,,,0,,,0,
2595340,EL0201,"Via Expressa, 4657",,-19.92267315,-44.05964923,,,0,,,0,
2595341,IN0154,"Avenida Babita Camargos, 436 (Pç dos Trabalhadores), Jardim Industrial",,-19.96276752,-44.02646805,,,0,,,0,
2595342,IN0155,"Avenida Babita Camargos, 504, Industrial",,-19.96000822,-44.02627005,,,0,,,0,
2595343,SE0224,"Rua Maria Olinda Nascimento, 75 (Escola Municipal Prefeito Luiz da Cunha)",,-19.90420073,-44.07173786,,,0,,,0,
2595344,SE0226,"Rua Um, 95",,-19.8727815,-44.08581546,,,0,,,0,
2595345,EL0238,"Rua Tapijara, 588",,-19.93096414,-44.05174153,,,0,,,0,
2595346,RI0145,"Rua Camilo Schiara, 318",,-19.96248595,-44.05732289,,,0,,,0,
2595347,SE0228,"Rua Francisco Almeida Melo, s/n (L. O 526)",,-19.88280572,-44.08917226,,,0,,,0,
2595348,RI0146,"Rua Camilo Schiara, 496",,-19.96373512,-44.05771449,,,0,,,0,
2595349,PE0105,"Rua Dois, 36",,-19.92565247,-44.12128138,,,0,,,0,
2595350,SE0230,"Rua Francisco Almeida Melo, 751",,-19.88458747,-44.08951659,,,0,,,0,
2595351,PE0106,"Rua Dois, 153",,-19.92495381,-44.12250591,,,0,,,0,
2595352,RI0028,"Avenida Marte, s/n (PC) (L.O 545)",,-19.97273055,-44.06056741,,,0,,,0,
2595353,,"Rua Felisbino Pinto Monteiro, s/n (Supermercados BH)",,-19.8962399,-44.09231931,,,0,,,0,
2595354,SE0290,"Rua Felisbino Pinto Monteiro, 1099 (L. O. Supermercados BH)",,-19.89654803,-44.09256252,,,0,,,0,
2595357,SE0304,"Rua José Rodrigues Guilherme, 575c",,-19.92217041,-44.08755854,,,0,,,0,
2595358,SE0235,Rua Jose Rodrigues Guilherme 206,,-19.91921624,-44.0843904,,,0,,,0,
2595359,PE0109,"Rua Mamoré, 527",,-19.9276458,-44.12655252,,,0,,,0,
2595360,EL0203,"Rua Dez, 417",,-19.91763762,-44.05933303,,,0,,,0,
2595361,EL0204,"Rua Dez, 75",,-19.91615585,-44.06228641,,,0,,,0,
2595362,EL0205,"Rua Dez, 442",,-19.91766818,-44.05942585,,,0,,,0,
2595363,SE0236,"R. Padre Francisco Juarez, 78",,-19.91366579,-44.06771243,,,0,,,0,
2595364,SE0238,"Via Expressa Francisco Cleuton Lopes, s/n",,-19.93003759,-44.0774611,,,0,,,0,
2595365,SE0239,"Avenida Gentil Diniz, 312",,-19.9148737,-44.07304851,,,0,,,0,
2595367,SE0242,"Rua Adutora Várzea das Flores, s/n (COPASA)(L. O. 420), Santo Antônio",,-19.93133865,-44.09346305,,,0,,,0,
2595368,EL0206,"Rua Dez, 242",,-19.9168812,-44.06091101,,,0,,,0,
2595369,SE0244,"Rua João Bôsco Martins, 129",,-19.91732531,-44.07187661,,,0,,,0,
2595372,PE0111,"Avenida Tropical, 2865, Petrolândia",,-19.9257054,-44.12328634,,,0,,,0,
2595373,SE0246,"Rua Santo Lenho, oposto 390",,-19.89746272,-44.07793947,,,0,,,0,
2595375,NA0110,"Rua Rita Camargos, 364",,-19.83869489,-44.03435655,,,0,,,0,
2595376,RE0132,"Rua Doutor Antônio Aleixo, 112",,-19.89080042,-44.01875428,,,0,,,0,
2595377,SE0247,"Avenida Maria da Glória Rocha, 100 (L. O. UNA)",,-19.92412568,-44.07626541,,,0,,,1,
2595378,SE0248,"Avenida Maria da Glória Rocha, 175 (UNA)",,-19.92425739,-44.07605802,,,0,,,0,
2595379,SE0249,"Rua Palmeiras, 1325",,-19.90013763,-44.10493459,,,0,,,0,
2595380,RE0133,"Rua Xavantes,  100",,-19.89073236,-44.01625271,,,0,,,0,
2595381,SE0250,"Rua Palmeiras, s/n (L. O. 1028)",,-19.89919953,-44.10244216,,,0,,,0,
2595382,SE0255,"Rua Jacarandá, 445",,-19.89715991,-44.0980914,,,0,,,0,
2595383,RE0134,"Rua Alvimar Carneiro, 761",,-19.89387177,-44.01995932,,,0,,,0,
2595384,NA0111,"Rua Joaíma, s/n (L.O. 630)",,-19.86358299,-44.03596642,,,0,,,0,
2595385,RE0137,"Rua Doutor Mariano de Oliveira, 553",,-19.89232907,-44.02603883,,,0,,,0,
2595386,,"Rua Joaíma, s/n (L. O. 232)",,-19.85996114,-44.03878899,,,0,,,0,
2595387,NA0113,"Rua Antonio José da Costa Ferreira, 249, Pedra Azul",,-19.85279076,-44.03076229,,,0,,,0,
2595388,RE0247,"Rua José Mendes Ferreira, 850",,-19.90811198,-44.03406322,,,0,,,0,
2595389,SE0256,"Rua Mozart Pereira Lima, 374",,-19.90873049,-44.07641888,,,0,,,0,
2595390,RE0138,"Rua José Mendes Ferreira, 655",,-19.91081169,-44.03489106,,,0,,,0,
2595391,RE0139,"Alameda dos Sabiás, s/n (L. O. 1163)",,-19.8748487,-44.04520477,,,0,,,0,
2595392,EL0209,"Rua Nossa Senhora do Carmo, 385",,-19.93168237,-44.0348574,,,0,,,0,
2595393,RE0141,"Rua Alameda dos Rouxinóis, 299",,-19.88339985,-44.04031094,,,0,,,0,
2595394,IN0159,"Rodovia Fernão Dias (BR-381), s/n - km 478.6",,-19.96281147,-44.0403748,,,0,,,0,
2595395,RE0142,"Rua Vinte e Seis A, s/n (L. O. 300)",,-19.90635156,-44.04055216,,,0,,,0,
2595396,SE0257,"Avenida Dúlce Geralda Diniz, 555",,-19.88688812,-44.08734625,,,0,,,0,
2595397,SE0258,"Avenida José dos Santos Diniz, 63",,-19.8908191,-44.08681067,,,0,,,0,
2595398,SE0259,"Rua Vereador Gonçalo Bráz de Mattos, oposto 62",,-19.8919877,-44.0861641,,,0,,,0,
2595400,SE0261,"Rua Joaquim José Diniz, 23",,-19.90124195,-44.08373396,,,0,,,0,
2595401,SE0262,"Rua Isaías José Diniz, 159",,-19.89965452,-44.08572634,,,0,,,0,
2595402,RE0143,"Avenida Bueno do Prado, 35",,-19.89691617,-44.03880712,,,0,,,0,
2595403,SE0263,"Via Vereador Joaquim Costa, 435 (CD CASAS BAHIA)",,-19.90416387,-44.06647268,,,0,,,0,
2595409,VA0147,"Estrada Vereador Jose Ferreira (LMG-808), s/n - km 2.7",,-19.8891683,-44.10028127,,,0,,,0,
2595410,RE0145,"Rua Macaúbas, s/n (L. O. 83)",,-19.89623897,-44.03464347,,,0,,,0,
2595411,RE0146,"Rua Macaúbas, 170 A",,-19.89653406,-44.03477892,,,0,,,0,
2595412,EL0213,"Rua Joaquim Camargos, 85",,-19.93484666,-44.03361924,,,0,,,0,
2595413,RE0149,"Rua Monsenhor João Martins, 2215",,-19.90306794,-44.0329958,,,0,,,0,
2595414,RE0148,"Rua Monsenhor João Martins, 2215",,-19.90295009,-44.03312568,,,0,,,0,
2595415,RE0150,"Rua Monsenhor João Martins, 2209",,-19.90251057,-44.03101787,,,0,,,0,
2595416,RE0212,"Rua Mandarim, 94",,-19.87911641,-44.04940425,,,0,,,0,
2595417,RE0154,"Rua Quatorze, 585, Morada Nova",,-19.91654052,-44.03550183,,,0,,,0,
2595418,RE0092,"Rua México, 408",,-19.88468274,-44.0490666,,,0,,,0,
2595420,RI0150,"Avenida Francisco Firmo de Matos, 1402 (L. O. Sesi)",,-19.94838181,-44.05164367,,,0,,,0,
2595421,VA0148,"Rua VC - 3, s/n (E. E. Nova Contagem)",,-19.82940838,-44.15401668,,,0,,,0,
2595422,IN0164,"Rua Vasco de Azevedo, 498",,-19.96696444,-44.01657296,,,0,,,0,
2595423,IN0165,"Rua Vasco de Azevedo, 598",,-19.96769815,-44.01734863,,,0,,,0,
2595424,IN0166,"Rua Padre Antônio Viêira,142",,-19.9686725,-44.01963226,,,0,,,0,
2595425,RE0155,"Rua Eucalípto, 392",,-19.87666526,-44.03032331,,,0,,,0,
2595426,IN0167,"Rua Tiradentes, 1860",,-19.9733305,-44.04111735,,,0,,,0,
2595427,IN0168,"Rua Padre Antônio Viêira, 463",,-19.96883767,-44.02282953,,,0,,,0,
2595428,SE0012,"Avenida João de Deus Costa, 170 (Conexão Aeroporto)",,-19.92012729,-44.07862627,,,0,,,0,
2595429,IN0169,"Rua Minas Gerais, 380",,-19.97073024,-44.0240591,,,0,,,0,
2595430,IN0170,"Rua Dona Arminda dos Reis, 64",,-19.97033809,-44.02535566,,,0,,,0,
2595431,IN0171,"Rua Beta, 70",,-19.97081056,-44.02727461,,,0,,,0,
2595432,IN0172,"Rua Beta, 140",,-19.97200319,-44.027435,,,0,,,0,
2595433,IN0173,"Rua Vera Cruz, 153",,-19.97382888,-44.02764057,,,0,,,0,
2595434,RI0151,"Rodovia Fernão Dias (BR-381), s/n - km 2.5 (Soc. Hípica)",,-19.95802958,-44.05569252,,,0,,,0,
2595435,RI0152,"Rodovia Fernão Dias (BR-381), s/n - km 478.7 (Posto Petrolina)",,-19.96297053,-44.0417033,,,0,,,0,
2595437,RI0153,"Rodovia Fernão Dias (BR-381), s/n - km 478.4 (Posto Paulista)",,-19.96180712,-44.03918243,,,0,,,0,
2595438,IN0174,"Rua Tiradentes, 1750",,-19.97296144,-44.04054533,,,0,,,0,
2595439,SE0265,"Rua Joaquim José, 1015",,-19.92420458,-44.08140831,,,0,,,0,
2595440,SE0266,"Rua Joaquim José, 741",,-19.92139876,-44.08099519,,,0,,,0,
2595441,RE0156,"Rua Rodrigues da Cunha, 481",,-19.88350885,-44.02748019,,,0,,,0,
2595442,NA0115,"Rua Quatro, 210",,-19.850313,-44.0334535,,,0,,,0,
2595443,RE0011,"Avenida das Américas, 1235",,-19.88769129,-44.04881325,,,0,,,0,
2595444,VA0152,"Rua Ilha do Retiro, s/n (Campo de Futebol)",,-19.83970603,-44.14954665,,,0,,,0,
2595445,PE0116,"Rua Barra Feliz, 61",(L.O 72 - E. M. Prof. Hilton Rocha),-19.92774959,-44.12513316,,,0,,,0,
2595446,VA0153,"Estrada Vereador José Ferreira (LMG-808), s/n - km 8.8 (L. O. 494)",,-19.84565537,-44.14643087,,,0,,,0,
2595447,IN0176,"Rua Alfa, s/n (L. O . 92)",,-19.97121468,-44.02631422,,,0,,,0,
2595448,IN0177,"Rua Alfa, 68",,-19.97134699,-44.02608992,,,0,,,0,
2595449,VA0156,"Estrada Vereador José Ferreira (LMG-808), s/n - km 6.8",,-19.85767604,-44.13313448,,,0,,,0,
2595450,IN0178,"Rua Padre Antônio Viêira, 107",,-19.96875595,-44.0195613,,,0,,,0,
2595451,VA0157,"Estrada Vereador Jose Ferreira (LMG-808), km 6.4",,-19.85840192,-44.12930806,,,0,,,0,
2595452,IN0077,"Avenida Tito Fulgêncio, 651, Jardim Industrial",,-19.96262881,-44.01602284,,,0,,,0,
2595453,VA0160,"Estrada Vereador Jose Ferreira (LMG-808), s/n - km 5.6",,-19.86347506,-44.12262741,,,0,,,0,
2595454,VA0161,"Estrada Vereador Jose Ferreira (LMG-808), s/n - km 5.2",,-19.86605449,-44.11925097,,,0,,,0,
2595455,EL0218,"Avenida Francisco Firmo de Matos, 1350",,-19.94959525,-44.04039851,,,0,,,0,
2595456,PE0117,"Avenida Diamante, 1117",,-19.91414141,-44.12603483,,,0,,,0,
2595457,VA0162,"Estrada Vereador Jose Ferreira (LMG-808), s/n - km 5.1",,-19.86645848,-44.11891764,,,0,,,0,
2595458,EL0219,"Avenida Francisco Firmo de Matos, s/n",,-19.94828287,-44.04261549,,,0,,,0,
2595460,PE0119,"Rua Crisopácio, 654",,-19.91529415,-44.13264665,,,0,,,0,
2595461,EL0220,"Avenida Francisco Firmo de Matos, 2030",,-19.94622104,-44.0462787,,,0,,,0,
2595462,VA0163,"Estrada Vereador Jose Ferreira (LMG-808), s/n - km 4.3",,-19.87271313,-44.1150604,,,0,,,0,
2595463,VA0225,"Estrada Vereador Jose Ferreira (LMG-808), s/n - km 3.8",,-19.87743389,-44.10955786,,,0,,,0,
2595466,RI0156,"Avenida Francisco Firmo de Matos, 1269 (Sesi)",,-19.94844467,-44.05191181,,,0,,,0,
2595467,VA0165,"Estrada Vereador Jose Ferreira (LMG-808), s/n - km 2.8",,-19.88657141,-44.10120083,,,0,,,0,
2595468,VA0166,"Estrada Vereador Jose Ferreira (LMG-808), s/n - km 2.9 (Floricultura)",,-19.886546,-44.10099442,,,0,,,0,
2595469,VA0167,"Rua Sema, 20",,-19.85790712,-44.14261278,,,0,,,0,
2595470,VA0168,"Rua Geraldo Magela Belém, 4 (PSF Darcy Ribeiro)",,-19.85962109,-44.13481861,,,0,,,0,
2595471,VA0169,"Rua Ápio Cardoso, 176",,-19.82941452,-44.15211974,,,0,,,0,
2595473,VA0170,"Rua Morossema, 56",,-19.85840034,-44.14854779,,,0,,,0,
2595474,VA0172,"Avenida Retiro dos Imigrantes, 781",,-19.84174003,-44.14531397,,,0,,,0,
2595475,VA0173,"Avenida Retiro dos Imigrantes, 865",,-19.83864126,-44.14760886,,,0,,,0,
2595476,VA0177,"Avenida Colibris, 111",,-19.87696328,-44.14157504,,,0,,,0,
2595477,VA0179,"Avenida Colibris, 144",,-19.87677738,-44.14159976,,,0,,,0,
